"nom";"adresse";"latitude";"longitude";"id";"image"
;"5 rue du Général de Castelnau";"48.588644570923776";"7.749706506729126";"763";"92817"
;"7 rue des Pigeons";"48.5963803";"7.7171288";"765";"92817"
;"9 rue des Pigeons";"48.5964958";"7.7171945";"766";"92817"
;"21 rue des Pigeons";"48.5971818";"7.7175849";"767";"92817"
"Brasserie Kronenbourg";"68 route d' Oberhausbergen";"48.59310819897731";"7.715116739273071";"768";"70590"
"Foyer du jeune homme";"42 avenue Jean Jaurès";"48.56971057392204";"7.762017846107483";"769";"92817"
;"31 route de Bischwiller";"48.6030163";"7.7462043";"770";"NULL"
;"92 avenue Jean Jaurès";"48.5669283";"7.7729712";"771";"62240"
"Médiathéque de Neudorf";"3 place du Marché";"48.566547710097986";"7.760263681411743";"772";"78870"
;"36 rue de Benfeld";"48.5657667";"7.7654028";"774";"4526"
;"30 rue de Rathsamhausen";"48.5672788";"7.7612926";"775";"92817"
"Démolition d'un bel ensemble";"10 rue Déserte";"48.5834402";"7.7358151";"776";"92817"
;"4 rue Déserte";"48.5837049";"7.7373433";"777";"92817"
;"6 rue Déserte";"48.58375825576059";"7.737035751342773";"778";"92817"
;"10 rue Déserte";"48.5834402";"7.7358151";"779";"92817"
;"10 place de Haguenau";"48.5911521";"7.7436705";"781";"NULL"
;"55 Allée de la Robertsau";"48.590244851759465";"7.767401039600372";"782";"2559"
"Consulat de Belgique";"41 Allée de la Robertsau";"48.58922472293638";"7.766167223453522";"783";"65761"
;"40 Rue Jacques Kablé";"48.59322705808646";"7.753281891345978";"784";"92817"
;"60 avenue des Vosges";"48.59028388236625";"7.749513387680054";"785";"2567"
;"30 avenue des Vosges";"48.589247786946025";"7.753332853317261";"786";"92817"
;"10 Boulevard du Président Poincaré";"48.59046306794686";"7.743521332740784";"787";"92817"
;"62 avenue des Vosges";"48.59036194348936";"7.749298810958862";"790";"58051"
;"2 rue de Haguenau";"48.59078063290993";"7.744696140289307";"791";"92817"
;"4 rue de Haguenau";"48.59090836797469";"7.744535207748413";"792";"92817"
;"6 rue de Haguenau";"48.5909195";"7.7442531";"793";"92817"
;"80 avenue des Vosges";"48.59129866756074";"7.745951414108276";"794";"97090"
;"82 avenue des Vosges";"48.591369630797935";"7.745683193206787";"795";"92817"
"Villa Brunner";"61 avenue des Vosges";"48.5896006";"7.7512911";"796";"2588"
;"63 avenue des Vosges";"48.59014904923316";"7.748762369155884";"797";"92817"
;"40 Allée de la Robertsau";"48.5891555";"7.7667085";"798";"92817"
;"36 Allée de la Robertsau";"48.5889393";"7.7664435";"799";"92817"
;"34 Allée de la Robertsau";"48.5893091";"7.766602";"800";"92817"
;"53 avenue des Vosges";"48.58999";"7.7499152";"801";"NULL"
;"51 avenue des Vosges";"48.589765837311646";"7.750082015991211";"802";"92817"
;"84 avenue des Vosges";"48.59146188285728";"7.745361328125";"803";"107331"
;"86 avenue des Vosges";"48.59156123104055";"7.744932174682617";"804";"2619"
;"1 rue Sellénick";"48.59053935468436";"7.748665809631348";"805";"69500"
;"10 avenue des Vosges";"48.58809102517952";"7.757377624511719";"806";"2628"
;"1 Avenue d' Alsace";"48.587558763938006";"7.759319543838501";"807";"92817"
;"17 rue Schweighaeuser";"48.587143596277855";"7.765477895736694";"808";"92817"
"Office de tourisme place de la cathédrale";"17 Place de la Cathédrale";"48.58205840283824";"7.749899625778198";"809";"88123"
"Café de la chaine d'or";"11 rue de la Chaîne";"48.58112150747934";"7.745994329452515";"810";"22636"
;"20 rue des Champs";"48.5952854";"7.723549";"811";"92817"
;"29 rue des Ormes";"48.5970086";"7.7199228";"812";"2647"
;"27 rue des Ormes";"48.5968526";"7.7198555";"813";"2650"
;"12 rue de l' Académie";"48.5815641";"7.7612024";"814";"106566"
"Stade de la Meinau";"12 rue Extenwoerth";"48.56010777777933";"7.755124568939209";"816";"85805"
;"1 place de l' Homme de fer";"48.58425152179401";"7.744921445846558";"817";"70850"
"UGC Ciné Cité";"25 Avenue du Rhin";"48.573086206960014";"7.763353586196899";"818";"92817"
;"13 rue Martin Bucer";"48.58135750737834";"7.733666896820068";"819";"81503"
;"8 rue Martin Bucer";"48.581589";"7.7340362";"820";"92817"
;"25 Boulevard du Président Wilson";"48.58951036108277";"7.7404046058654785";"821";"92817"
"Jardin Botanique";"28 rue Goethe";"48.583421128723685";"7.7667224407196045";"822";"82797"
"Serre contemporaine du jardin botanique";"28 rue Goethe";"48.5841416";"7.7678447";"823";"NULL"
"Ancienne serre";"28 rue Goethe";"48.5841416";"7.7678447";"824";"NULL"
"Observatoire astronomique";"11 rue de l' Université";"48.58334305687867";"7.767913341522217";"825";"98016"
;"31 rue Goethe";"48.584656067321774";"7.766464948654175";"826";"2712"
"Faculté des Sciences de la Vie";"28 rue Goethe";"48.58418409722458";"7.76658833026886";"827";"83918"
;"80 rue de la Ziegelau";"48.56606227685057";"7.769586830688468";"828";"53697"
;"11 Place du Temple-Neuf";"48.5831172";"7.747612600000025";"829";"92817"
"Eglise Saint Antoine";"15 rue d' Hurtigheim";"48.59753595547789";"7.710106372833252";"830";"92817"
;"136 route de Mittelhausbergen";"48.59675190187211";"7.716066241264343";"831";"2729"
;"14 rue des Pigeons";"48.5966907";"7.7173054";"832";"92817"
;"22 rue des Pigeons";"48.5970599";"7.7175155";"833";"92817"
"Rénovation";"6 rue du Jeu de Paume";"48.5783784";"7.7575318";"835";"NULL"
;"7 rue Silbermann";"48.5885618";"7.7679654";"836";"2761"
;"6 rue Silbermann";"48.5889366";"7.7672868";"837";"2765"
"Immeuble neuf";"4 rue du Chevreuil";"48.5892208";"7.7444619";"838";"NULL"
;"5 rue des Mineurs";"48.5875008";"7.744468";"839";"1049"
;"88 boulevard Clémenceau";"48.591908948143676";"7.755317687988281";"840";"81419"
;"25 Rue du Faubourg de Pierre";"48.58800054116396";"7.745828032493591";"841";"23586"
;"29 Rue du Faubourg de Pierre";"48.5881605";"7.7457469";"842";"92817"
;"65 rue de la Ziegelau";"48.56631519097861";"7.769621908664703";"844";"92817"
;"63 rue de la Ziegelau";"48.56628324170309";"7.769348323345184";"845";"92817"
;"8 boulevard de Nancy";"48.5805227";"7.7316046";"846";"92817"
;"8 boulevard de Nancy";"48.5805227";"7.7316046";"847";"NULL"
"Rhéabilitation d'un ancien cinéma";"3 Rue du Vingt-Deux Novembre";"48.58298108583972";"7.741423845291138";"848";"88772"
"Ancienne brasserie Schutzenberger";"4 rue du Port du Rhin";"48.576963";"7.786709";"849";"92817"
;"51 rue de la Ziegelau";"48.5657203";"7.7684938";"851";"92817"
;"23 rue Déserte";"48.583339";"7.7347018";"852";"92817"
;"25 rue Déserte";"48.58326675927725";"7.734554708003998";"853";"68287"
;"42 Rue Jacques Kablé";"48.5933727";"7.7538592";"854";"101861"
"Ancien siège de la DDE du bas rhin";"42 Rue Jacques Kablé";"48.59327673046714";"7.753925621509552";"855";"101857"
"Musée d'art moderne et contemporain de Strasbourg";"1 place Hans Jean Arp";"48.57950319277433";"7.735995054244995";"857";"75027"
;"4 quai Saint Thomas";"48.5788849";"7.747294";"858";"92817"
;"46 route de l' Hôpital";"48.57054474185061";"7.750704288482666";"860";"78788"
;"70 route de l' Hôpital";"48.5686349";"7.751418";"861";"92817"
;"72 route de l' Hôpital";"48.5683794263872";"7.751294374465942";"862";"17560"
"Moulin de la chartreuse";"1 rue de la Chartreuse";"48.57683782909055";"7.705535888671875";"863";"80793"
;"56 route de l' Hôpital";"48.5698732";"7.7510855";"864";"2910"
;"2 rue de la Chartreuse";"48.57653614791645";"7.7066463232040405";"865";"92817"
;"3 rue de la Chartreuse";"48.57667811575204";"7.706930637359619";"866";"92817"
;"117 route des Romains";"48.577175";"7.706051";"867";"92817"
;"2 rue de la Chartreuse";"48.57667101736972";"7.706705331802368";"868";"92817"
;"33 rue de l' Anneau";"48.5920526";"7.7228811";"869";"92817"
;"17 route des Romains";"48.5801475";"7.7196581";"871";"NULL"
;"5 rue de Soultz";"48.5682691";"7.7776565";"872";"92817"
;"34 Rue Oberlin J.F.";"48.5915013";"7.7550444";"873";"NULL"
;"38 Rue Oberlin J.F.";"48.59183127006308";"7.755745063229369";"874";"92950"
;"36 Rue Oberlin J.F.";"48.59173154175737";"7.755567133426666";"875";"90699"
;"30 Rue Oberlin J.F.";"48.5912917";"7.754684";"876";"90554"
;"203 Avenue de Colmar";"48.5576961";"7.7482428";"877";"NULL"
"Le Grand Pavois";"10 boulevard Paul Déroulède";"48.5924694";"7.7682059";"878";"46923"
;"28 Rue Oberlin J.F.";"48.5911147";"7.7544298";"879";"92817"
"Ancien Pfälzer Haus, cercle d'étudiant";"6 rue Pierre Bucher";"48.58503399508659";"7.755604684352875";"881";"70527"
;"6 rue du Général Gouraud";"48.5869338";"7.7564746";"883";"81298"
;"31 Rue Oberlin J.F.";"48.59250502903901";"7.756438851356506";"884";"110104"
;"11 rue de Mulhouse";"48.568396";"7.756073";"886";"28798"
;"5 rue de Mulhouse";"48.5685668";"7.7566608";"887";"3002"
;"16 rue de la Charmille";"48.5816922";"7.7187971";"888";"3010"
"Pharmacie de la charmille";"16 rue de la Charmille";"48.5816922";"7.7187971";"889";"92817"
;"1 rue Charles Appell";"48.592966277286685";"7.755070924758911";"891";"92817"
;"24 rue ehrmann";"48.5929971";"7.754858";"892";"92817"
;"23 rue ehrmann";"48.5932156";"7.7547945";"893";"86039"
;"5 rue de Drulingen";"48.590186305792756";"7.74786114692688";"894";"77939"
;"2 boulevard de la Dordogne";"48.59044532682859";"7.765445709228516";"895";"61023"
;"3 boulevard de la Dordogne";"48.5905542";"7.765959";"896";"92817"
;"7 Boulevard du Président Wilson";"48.5879691";"7.7389058";"897";"92817"
"Pole europeen de gestion";"61 avenue de la Forêt Noire";"48.5828746232761";"7.7731382846832275";"898";"92817"
;"22 avenue de la Paix";"48.5916688";"7.757055";"899";"92817"
;"26 avenue de la Paix";"48.59215731603799";"7.7574098110198975";"900";"92817"
"Direction Départementale de l'Equipement (DDE)";"2 route d' Oberhausbergen";"48.5906954760207";"7.727830410003662";"901";"92817"
"ancien Hôtel Leitersbergen";"2 place de l' Homme de fer";"48.5840426";"7.744918";"902";"3101"
;"7 quai Desaix de Veygoux";"48.58349210302358";"7.739943265914917";"903";"71753"
"Parc de la citadelle";"1 place  3e Regiment Tir Algeriens";"48.57617412813116";"7.774672508239746";"904";"92234"
;"38 rue de l' Université";"48.58255523423971";"7.767140865325928";"905";"92817"
;"125 route de Mittelhausbergen";"48.59585253128086";"7.716704607009888";"906";"63757"
;"3 Boulevard du Président Wilson";"48.58610388794089";"7.736477851867676";"907";"92817"
"Villa Stempel (Ancienne)";"4 rue Erckmann Chatrian";"48.58886811652474";"7.764962911605835";"908";"99839"
;"6 rue Erckmann Chatrian";"48.5896328";"7.7655685";"909";"92817"
"Consulat du Maroc";"7 rue Erckmann Chatrian";"48.58929036662844";"7.764791250228882";"910";"93368"
"Villa Offermann (ancienne)";"14 quai Rouget de Lisle";"48.588985211444864";"7.764305770397186";"911";"71610"
"Notre Dame de Sion (primaire)";"2 rue Erckmann Chatrian";"48.58864989344957";"7.7643755078315735";"912";"85224"
;"19 quai Rouget de Lisle";"48.59030517177544";"7.765268683433533";"913";"108956"
;"20 quai Mullenheim";"48.5896522924805";"7.76322215795517";"914";"91153"
"Ancien grenier à grain";"6 place du Petit Broglie";"48.58545095436505";"7.752420902252197";"915";"92817"
;"6 rue de Ribeauvillé";"48.56155985175693";"7.764866352081299";"916";"92817"
;"8 rue du Faucon";"48.5961709";"7.7187611";"919";"92817"
"Lycée Kleber";"25 place de Bordeaux";"48.594406763934856";"7.756948471069336";"921";"92817"
"Ancien siège du Medef";"1 quai Jacques Sturm";"48.587608441891064";"7.749062776565552";"922";"97219"
;"21 rue de la Ménagerie";"48.5687018";"7.7709903";"923";"92817"
;"26 rue de la Ménagerie";"48.56906807775343";"7.770230770111084";"924";"92817"
;"12 rue de la Ménagerie";"48.5682447";"7.7721431";"925";"3243"
"Ecole primaire de la Musau (Annexe)";"27 rue de la Ménagerie";"48.56886219327619";"7.769790887832642";"926";"92817"
"Banque HSBC Place Gutenberg";"11 place Gutenberg";"48.58136637953349";"7.747965753078461";"927";"92817"
;"37 rue Schweighaeuser";"48.58815489615177";"7.768455147743225";"932";"65545"
;"42 rue Schweighaeuser";"48.58790473438268";"7.768642902374268";"933";"92817"
"Pharmacie de l'Homme de fer";"2 place de l' Homme de fer";"48.5840426";"7.744918";"934";"NULL"
"UFR de Physiques";"3 rue de l' Université";"48.58377599922657";"7.764179706573486";"935";"70750"
;"1 rue Maréchal Joffre";"48.58770779765072";"7.755725383758545";"936";"92817"
;"1 rue Grandidier";"48.58406344250738";"7.761610150337219";"937";"92817"
;"7 rue de l' Université";"48.58357017463838";"7.7651238441467285";"939";"68324"
"Musée de sismologie";"9 rue de l' Université";"48.583953433543634";"7.765713930130005";"940";"92817"
;"1 Place de l' Hôpital";"48.57698334524856";"7.748826742172241";"941";"88443"
;"3 rue de l' Université";"48.5846123";"7.7600217";"942";"NULL"
;"10 rue Goethe";"48.58467735910195";"7.764716148376465";"943";"92817"
;"33 rue Saint Erhard";"48.5659811";"7.7539593";"944";"89123"
;"7 rue du Sundgau";"48.5663804";"7.7543658";"945";"89123"
;"7 rue du Sundgau";"48.5663804";"7.7543658";"946";"NULL"
;"32 rue du Sundgau";"48.5663139";"7.7541831";"947";"92817"
"Ensemble immobilier 7, 7a, 7b et 33 rue Saint Erhard";"7 rue du Sundgau";"48.5663804";"7.7543658";"948";"NULL"
;"27 rue de la Charmille";"48.5820037";"7.7187716";"949";"67669"
"Ancienne Faculté de Médecine";"8 Place de l' Hôpital";"48.577537012655185";"7.749835252761841";"950";"71294"
;"74 Route du Polygone";"48.567184";"7.7581395";"952";"92817"
;"1 rue de Thann";"48.56733578221468";"7.758461236953735";"953";"54287"
;"14 rue Charles Grad";"48.59326786040273";"7.762361168861389";"955";"69885"
;"16 rue Edouard Teutsch";"48.5937404";"7.7611025";"956";"92817"
;"54 Avenue de Colmar";"48.5705553";"7.7546491";"957";"92817"
;"2 rue de Nomeny";"48.5708444";"7.7548992";"960";"92817"
;"21 Avenue du Neuhof";"48.55622354129202";"7.76684045791626";"961";"86565"
;"13 quai Saint Nicolas";"48.57865142738219";"7.749253213405609";"962";"92817"
;"12 rue de Saint Dié";"48.5701828";"7.7457006";"963";"92817"
;"271 Avenue de Colmar";"48.5534679";"7.7447024";"965";"NULL"
;"18 rue Sleidan";"48.58586258738469";"7.767966985702515";"967";"86261"
;"6 rue de Nomeny";"48.57083580997433";"7.755529582500458";"968";"92817"
;"1 rue du Grand Couronné";"48.5708519";"7.7539732";"969";"NULL"
;"12 rue des Petites Fermes";"48.58105762761795";"7.718238830566406";"970";"92817"
;"16 rue des Petites Fermes";"48.5808901";"7.7177059";"971";"92817"
;"8 rue des Petites Fermes";"48.58029461192132";"7.713480591773987";"972";"92817"
;"18 rue des Petites Fermes";"48.5808615";"7.717528";"973";"92817"
"Cour de Mutzig";"5 rue de Mutzig";"48.5802243";"7.7324636";"974";"86052"
;"4 rue de Mutzig";"48.5804244";"7.7326955";"975";"3426"
;"2 rue des Ducs";"48.590532258248516";"7.715320587158203";"976";"92817"
;"32 rue Herder";"48.58955294054395";"7.768932580947876";"977";"87341"
;"29 rue Herder";"48.58952278009599";"7.768535614013672";"978";"92817"
;"27 rue Herder";"48.5892972";"7.7684988";"979";"92817"
;"18 quai Schoepflin";"48.58661487355082";"7.7513587474823";"980";"92817"
;"6 rue du Général Frère";"48.58892843818414";"7.752549648284912";"981";"92817"
"Crèche Stenger Bachmann";"2 rue de la Douane";"48.57917845891141";"7.749076187610626";"982";"92817"
"Rivétoile";"1 Avenue du Rhin";"48.57355473127449";"7.757828235626221";"983";"92817"
;"165 route des Romains";"48.5783865";"7.7008342";"986";"49912"
"Hôtel Bristol";"4 place de la Gare";"48.5839664";"7.7356627";"987";"92817"
;"78 avenue des Vosges";"48.5912206078847";"7.746155261993408";"988";"92817"
;"26 rue Finkmatt";"48.5907165";"7.7466648";"989";"92817"
"Ancien Palace Automobile";"23 rue Finkmatt";"48.5905711";"7.7467538";"992";"61169"
;"8 rue Charles Appell";"48.592861609784435";"7.755937278270721";"993";"76336"
"C.I.A.R.U.S";"7 rue Finkmatt";"48.58935423608481";"7.747501730918884";"994";"92817"
;"21 rue Finkmatt";"48.5904263";"7.7468451";"995";"74014"
;"27 rue Finkmatt";"48.5908623";"7.7465771";"996";"3551"
;"27 avenue de la Paix";"48.59126318590476";"7.756326198577881";"997";"92817"
;"14 quai Saint Nicolas";"48.578681594318304";"7.7493444085121155";"998";"92817"
;"18 quai Saint Nicolas";"48.57883420324869";"7.749980092048645";"999";"65475"
;"16 quai Saint Nicolas";"48.578709986712326";"7.749499976634979";"1000";"89401"
;"15 quai Saint Nicolas";"48.578706437663946";"7.7494195103645325";"1001";"84012"
;"57 avenue des Vosges";"48.59000002272013";"7.749234437942505";"1003";"3580"
;"8 rue du Fossé-des-Treize";"48.5890148";"7.7468455";"1004";"66605"
"Tour de Chimie";"1 rue Blaise Pascal";"48.580667248932876";"7.767677307128906";"1005";"92817"
;"6 avenue de la Paix";"48.58902779134857";"7.755441069602966";"1007";"71379"
;"2 rue Grandidier";"48.584100703553744";"7.760998606681824";"1009";"72448"
;"55 avenue Jean Jaurès";"48.5683864";"7.7678124";"1011";"NULL"
"Ecole de la Musau";"78 avenue Jean Jaurès";"48.568322629979605";"7.766990661621094";"1012";"79818"
"Ecode du Neufeld";"1 rue du Sundgau";"48.5666205";"7.755264";"1013";"78920"
;"3 rue de Bourtzwiller";"48.5675686";"7.7585282";"1014";"3600"
;"3 rue de la Brigade Alsace-Lorraine";"48.5772894";"7.7534335";"1015";"92817"
;"1 rue de la Brigade Alsace-Lorraine";"48.5775069";"7.7533829";"1016";"89311"
;"12 rue des Moulins";"48.580482705232484";"7.741756439208984";"1017";"93163"
;"1 rue de Sarrebourg";"48.6081628";"7.7478575";"1018";"107288"
;"10 rue Baldner";"48.569145";"7.7581287";"1019";"3636"
;"38 rue Baldner";"48.5685465";"7.7604313";"1020";"92817"
;"38 rue Baldner";"48.5685465";"7.7604313";"1021";"NULL"
;"31 rue Baldner";"48.5684082";"7.7599203";"1022";"92817"
;"12 rue Baldner";"48.5690278";"7.7583482";"1023";"3635"
;"2 rue de Rathsamhausen";"48.5694524";"7.7629847";"1024";"21878"
;"2 rue de Bitche";"48.590965139010926";"7.753534018993378";"1025";"92817"
"Institut National des Sciences Appliquées (INSA)";"24 boulevard de la Victoire";"48.5822462";"7.7654286";"1027";"81967"
;"18 rue Baldner";"48.5687989";"7.7588337";"1028";"92817"
;"16 rue Baldner";"48.5688644";"7.7587064";"1029";"92817"
"Parking Printemps";"2 Quai Kellermann";"48.58552192581451";"7.744427919387817";"1031";"71285"
"Lycée Fustel de Coulanges";"1 place du Château";"48.58188096186847";"7.752453088760376";"1032";"88076"
"Ecole maternelle Sainte-Madeleine";"3 Place Sainte-Madeleine";"48.57959191751063";"7.754314541816711";"1033";"92817"
"Ecole Schoepflin";"6 quai Schoepflin";"48.58687036441833";"7.748397588729858";"1036";"86477"
"Villa Schweitzer";"4 Allée du Sommerhof";"48.57491768641218";"7.71091103553772";"1038";"92817"
;"13 rue de Rhinau";"48.5646311";"7.7633692";"1039";"92817"
;"20 rue Saint Aloïse";"48.5655925";"7.7635187";"1040";"92817"
;"21 rue des Orphelins";"48.579307997806275";"7.755419611930847";"1041";"92817"
;"23 rue des Orphelins";"48.579414467882295";"7.755553722381592";"1042";"92817"
;"25 rue des Orphelins";"48.57955820212917";"7.75572270154953";"1043";"92817"
"L'Archevêché";"16 rue Brûlée";"48.5848692";"7.7528433";"1044";"70648"
"Ancienne Manufacture de Tabac (actuel SEITA)";"7 rue de la Krutenau";"48.5810931164398";"7.758074998855591";"1045";"79141"
"Zum Katzenroller";"2 rue du Parchemin";"48.5843288";"7.7536611";"1047";"NULL"
"Rénovation d'un 2 pièces à Neudorf";"2 rue de Plobsheim";"48.5650711";"7.7650715";"1048";"NULL"
;"2 rue de Plobsheim";"48.56514370434507";"7.7654001116752625";"1049";"64376"
"Collège Doctoral Européen";"46 boulevard de la Victoire";"48.581227973735615";"7.768428325653076";"1050";"90466"
"Rectorat de l'Académie";"27 Boulevard du Président Poincaré";"48.58961680966845";"7.741456031799316";"1051";"92817"
;"23 rue de Bâle";"48.56778838564868";"7.76495486497879";"1052";"59565"
"Oeuvre notre dame";"3 place du Château";"48.58099552211975";"7.751455307006836";"1054";"92817"
"Ecole Municipale de Musique";"57 rue Principale";"48.6043403";"7.7504989";"1056";"92817"
"Lycée ORT";"11 rue Sellénick";"48.59089417520567";"7.750897407531738";"1057";"92817"
"Villa Herrenschmidt";"34 rue du Wacken";"48.600217965393426";"7.758648991584778";"1058";"23513"
;"20 avenue Jean Jaurès";"48.5705865";"7.7592595";"1060";"36537"
;"9 rue Klein";"48.57891760560896";"7.753201425075531";"1061";"25229"
"Ecole Nationale du Génie de l'Eau et de l'Environnement (ENGEEE)";"1 quai Koch";"48.58500383194155";"7.758010625839233";"1063";"71984"
"Hôtel Régent Contades";"8 avenue de la Liberté";"48.5857490337831";"7.758375406265259";"1065";"6594"
"Boutique culture";"11 rue Mercière";"48.581508333804344";"7.749878168106079";"1068";"76994"
;"2 rue du Parchemin";"48.5843260435819";"7.7537888288497925";"1069";"21961"
;"28 rue de la Ziegelau";"48.5640396";"7.7656407";"1070";"92817"
;"72 Rue du Faubourg National";"48.5822759";"7.7338199";"1071";"89524"
;"29 Rue des Grandes Arcades";"48.583172717889134";"7.747037708759308";"1073";"92817"
;"15 rue des Tonneliers";"48.5802503";"7.7490971";"1074";"92817"
;"7 rue Paul  Muller Simonis";"48.589760514903375";"7.7492183446884155";"1076";"90408"
;"16 rue du Maréchal Foch";"48.5894233";"7.7491923";"1077";"92817"
;"10 rue Paul  Muller Simonis";"48.5899704";"7.7495316";"1078";"92817"
;"14 rue du Maréchal Foch";"48.58942520205277";"7.748734205961227";"1080";"76340"
;"4 rue du Maréchal Foch";"48.58968422699006";"7.74785041809082";"1081";"92817"
;"3 rue Paul  Muller Simonis";"48.58935423608481";"7.749076187610626";"1082";"92817"
;"19 rue du Maréchal Foch";"48.5893621";"7.7494042";"1083";"92817"
;"52 Allée de la Robertsau";"48.590026634629695";"7.767956256866455";"1084";"71480"
;"58 Allée de la Robertsau";"48.5904894";"7.768239";"1085";"92817"
;"84  Grand Rue";"48.58182418062657";"7.742636203765869";"1087";"77604"
"Collège épiscopal Saint Etienne";"9 rue des Couples";"48.579290252771806";"7.752732038497925";"1088";"92817"
;"33 rue du Maréchal Foch";"48.58896947995282";"7.751344200069411";"1090";"92817"
;"35 rue du Maréchal Foch";"48.5888228";"7.7512653";"1091";"92817"
;"37 rue du Maréchal Foch";"48.588797149774436";"7.751718163490295";"1092";"86048"
"18  Ail";"18 rue de l' Ail";"48.5796683";"7.7477699";"1093";"80722"
"7 avenue Jean Jaurès";"7 d avenue Jean Jaurès";"48.57089970275284";"7.759601175785065";"1094";"103692"
"18 avenue Jean Jaurès";"18 a avenue Jean Jaurès";"48.5706453";"7.7590601";"1095";"92817"
"23 avenue Jean Jaurès";"23 a avenue Jean Jaurès";"48.570054891713504";"7.76258111000061";"1096";"92817"
"18 avenue Jean Jaurès";"18 bis avenue Jean Jaurès";"48.5706453";"7.7590601";"1097";"92817"
"67 avenue Jean Jaurès";"67 a avenue Jean Jaurès";"48.56790451359054";"7.770784454630984";"1098";"100232"
"11  Juifs";"11 rue des Juifs";"48.583304020910944";"7.752088308334351";"1099";"92817"
"5 place de l' Homme de fer";"5 place de l' Homme de fer";"48.583903751997646";"7.743773460388184";"1104";"77167"
"4 rue du Saumon";"4 rue du Saumon";"48.58249132795988";"7.746464309192675";"1105";"89520"
"5 rue des chandelles";"5 rue des chandelles";"48.5824578";"7.7463783";"1106";"89520"
"2 rue Auguste Lamey";"2 rue Auguste Lamey";"48.58777876593087";"7.755671739578247";"1107";"92817"
"64 avenue de colmar";"64 Avenue de Colmar";"48.569856110594195";"7.75409460067749";"1108";"92817"
"56 avenue de colmar";"56 Avenue de Colmar";"48.569969699900916";"7.7542126178741455";"1109";"92817"
"1 rue d' Austerlitz";"1 rue d' Austerlitz";"48.579059566756825";"7.7517154812812805";"1110";"4675"
"4 Place du corbeau";"4 Place du Corbeau";"48.5792215";"7.7510818";"1111";"4675"
"102 rue de Bâle";"102 rue de Bâle";"48.5665494";"7.7660521";"1113";"6231"
"1 rue de kayserberg";"1 rue de Kayserberg";"48.5631130632309";"7.764292359352112";"1114";"92817"
"8 rue de la Ziegelau";"8 bis rue de la Ziegelau";"48.56309708758422";"7.764327228069305";"1115";"92817"
"53 rue de la grossau";"53 rue de la Grossau";"48.5645784";"7.7638079";"1116";"92817"
"6 Tabac rue du";"6 rue du Tabac";"48.56475142775625";"7.759072780609131";"1117";"92817"
"6 rue de Drulingen";"6 rue de Drulingen";"48.59009050315546";"7.748150825500488";"1118";"92817"
"6 rue Louis Apfell";"6 rue Louis Apffel";"48.5892518";"7.7540526";"1119";"92817"
"8 rue Louis Apfell";"8 rue Louis Apffel";"48.589366655136395";"7.754368185997009";"1120";"69937"
"14 rue Louis Apfell";"14 rue Louis Apffel";"48.5896837";"7.7543258";"1121";"92817"
"19 rue du Marais Kageneck";"19 rue du Marais Kageneck";"48.58506060961141";"7.738677263259888";"1122";"4021"
"31 rue Kageneck";"31 rue Kageneck";"48.58638067245428";"7.738752365112305";"1123";"4031"
"6 rue du Marais Kageneck";"6 rue du Marais Kageneck";"48.5865865";"7.7385734";"1124";"4031"
"3 cour de l' Aubette";"3 cour de l' Aubette";"48.58398182297656";"7.745661735534668";"1125";"4328"
"29 Allée de la Robertsau";"29 Allée de la Robertsau";"48.588044896093805";"7.764882445335388";"1127";"96021"
"25 Allée de la Robertsau";"25 Allée de la Robertsau";"48.58778586275339";"7.764512300491333";"1128";"92817"
"17 rue du Fossé-des-Treize";"17 rue du Fossé-des-Treize";"48.58830037973166";"7.746954560279846";"1129";"97452"
"39 rue du Fossé-des-Treize";"39 rue du Fossé-des-Treize";"48.5897403";"7.7463575";"1130";"92817"
"12 rue de l' Epine";"12 rue de l' Epine";"48.58052440506989";"7.748188376426697";"1131";"102333"
"11 rue de l' Epine";"11 rue de l' Epine";"48.58072091094173";"7.747801840475404";"1132";"92817"
"173 rue du Général de Gaulle";"173 rue du Général de Gaulle";"48.6124784";"7.7332949";"1133";"92817"
"2 quai Kleber";"2 Quai Kléber";"48.585316";"7.7421252";"1134";"85394"
"2 place du petit broglie";"2 place du Petit Broglie";"48.585323205504835";"7.753225564956665";"1135";"5446"
"7 place de la république";"7 place de la République";"48.58641615753868";"7.755199670791626";"1136";"97915"
"21 place Broglie";"21 place Broglie";"48.5849218";"7.7505061";"1137";"110614"
"20 place Broglie";"20 place Broglie";"48.5845208";"7.7495648";"1138";"110614"
"18 place Broglie";"18 a place Broglie";"48.5860898";"7.7520768";"1140";"104174"
"3 rue Brulée";"3 rue Brûlée";"48.5840221";"7.7498437";"1141";"110614"
"7 rue Brulée";"7 rue Brûlée";"48.5843461";"7.750728";"1142";"110614"
"18 place Broglie";"18 bis place Broglie";"48.58611098499864";"7.751659154891968";"1143";"92817"
"20 rue des veaux";"20 rue des Veaux";"48.582526";"7.7552534";"1144";"92817"
"7 Avenue Alsace";"7 Avenue d' Alsace";"48.587363600078135";"7.76010274887085";"1145";"92817"
"1 rue Gustave Klotz";"1 rue Gustave Klotz";"48.58740618134821";"7.76010274887085";"1146";"92817"
"22 rue des veaux";"22 rue des Veaux";"48.5826816";"7.7554757";"1147";"4138"
